COD_INE,ID_REL,COD_GEO,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,SUPERFICIE,PERIMETRO,COD_INE_CAPITAL,CAPITAL,POBLACION_CAPITAL,HOJA_MTN25_ETRS89,LONGITUD_ETRS89,LATITUD_ETRS89,ORIGENCOOR,ALTITUD,ORIGENALTITUD
"49131000000","1491316","49363","49","Zamora","Moralina",276,2.0897608000000000e+03,2.1328000000000000e+04,"49131000101","Moralina","276","0396-1",-6.1361147000000003e+00,4.1490188400000001e+01,"Mapa",7.5800000000000000e+02,"MDT5"
"49132000000","1491321","49366","49","Zamora","Moreruela de los Infanzones",353,3.1259209999999998e+03,2.3254000000000000e+04,"49132000101","Moreruela de los Infanzones","349","0369-1",-5.7058507399999998e+00,4.1631706059999999e+01,"Mapa",6.6700000000000000e+02,"MDT5"
"49133000000","1491337","49369","49","Zamora","Moreruela de Tábara",323,6.8150248000000001e+03,5.2100000000000000e+04,"49133000101","Moreruela de Tábara","180","0339-2",-5.8693573199999998e+00,4.1799298190000002e+01,"Mapa",6.9200000000000000e+02,"MDT5"
"49134000000","1491342","49372","49","Zamora","Muelas de los Caballeros",189,7.1581291000000001e+03,6.2621000000000000e+04,"49134000301","Muelas de los Caballeros","132","0268-2",-6.3335020499999999e+00,4.2128591020000002e+01,"Mapa",9.8500000000000000e+02,"MDT5"
"49135000000","1491355","49375","49","Zamora","Muelas del Pan",665,7.2608343999999997e+03,4.7194000000000000e+04,"49135000201","Muelas del Pan","410","0368-4",-5.9681640199999997e+00,4.1522288850000002e+01,"Mapa",7.7200000000000000e+02,"MDT5"
"49136000000","1491368","49378","49","Zamora","Muga de Sayago",351,3.6422739999999999e+03,2.6889000000000000e+04,"49136000101","Muga de Sayago","349","0395-4",-6.1982835400000003e+00,4.1388599319999997e+01,"Mapa",7.8600000000000000e+02,"MDT5"
"49137000000","1491374","49381","49","Zamora","Navianos de Valverde",196,1.4117720999999999e+03,1.5893000000000000e+04,"49137000101","Navianos de Valverde","188","0308-1",-5.8185949700000004e+00,4.1953381409999999e+01,"Mapa",7.0600000000000000e+02,"MDT5"
"49138000000","1491380","49384","49","Zamora","Olmillos de Castro",235,7.1389859999999999e+03,3.9639000000000000e+04,"49138000301","Olmillos de Castro","67","0339-4",-5.9685278500000001e+00,4.1731485040000003e+01,"Mapa",7.6500000000000000e+02,"MDT5"
"49139000000","1491393","49387","49","Zamora","Otero de Bodas",175,4.9944919000000000e+03,3.7691000000000000e+04,"49139000101","Otero de Bodas","136","0307-1",-6.1494647100000002e+00,4.1937479160000002e+01,"Mapa",8.3500000000000000e+02,"MDT5"
"49141000000","1491414","49390","49","Zamora","Pajares de la Lampreana",351,2.7992030000000000e+03,2.6974000000000000e+04,"49141000101","Pajares de la Lampreana","351","0340-3",-5.6961077299999996e+00,4.1716096720000003e+01,"Mapa",6.9400000000000000e+02,"MDT5"
"49164000000","1491645","49453","49","Zamora","Pozuelo de Tábara",164,2.5393941000000000e+03,2.0962000000000000e+04,"49164000101","Pozuelo de Tábara","151","0339-2",-5.8964076900000002e+00,4.1785290340000003e+01,"Mapa",7.0100000000000000e+02,"MDT5"
"49165000000","1491658","49456","49","Zamora","Prado",57,1.0900340000000001e+03,1.4405000000000000e+04,"49165000101","Prado","57","0309-1",-5.4198277800000003e+00,4.1920832910000001e+01,"Mapa",7.1100000000000000e+02,"MDT5"
"49166000000","1491661","49459","49","Zamora","Puebla de Sanabria",1432,8.1394488000000001e+03,5.0907000000000000e+04,"49166000201","Puebla de Sanabria","1214","0267-4",-6.6343978200000002e+00,4.2054951979999998e+01,"Mapa",9.4100000000000000e+02,"MDT5"
"49167000000","1491677","49462","49","Zamora","Pueblica de Valverde",199,2.5742201000000000e+03,2.7684000000000000e+04,"49167000201","Pueblica de Valverde","133","0307-2",-5.9001123099999999e+00,4.1917939240000003e+01,"Mapa",7.3200000000000000e+02,"MDT5"
"49168000000","1491683","49468","49","Zamora","Quintanilla del Monte",105,2.1722314000000001e+03,1.9055000000000000e+04,"49168000101","Quintanilla del Monte","105","0309-4",-5.3509949700000004e+00,4.1868903719999999e+01,"Mapa",6.9200000000000000e+02,"MDT5"
"49169000000","1491696","49471","49","Zamora","Quintanilla del Olmo",33,1.2707390000000000e+03,1.7021000000000000e+04,"49169000101","Quintanilla del Olmo","33","0309-3",-5.4065754999999998e+00,4.1905126189999997e+01,"Mapa",6.9100000000000000e+02,"MDT5"
"49170000000","1491700","49465","49","Zamora","Quintanilla de Urz",105,1.0103875000000000e+03,1.4440000000000000e+04,"49170000101","Quintanilla de Urz","105","0270-3",-5.8499255100000003e+00,4.2033656669999999e+01,"Mapa",7.2500000000000000e+02,"MDT5"
"49171000000","1491717","49474","49","Zamora","Quiruelas de Vidriales",693,2.7993860000000000e+03,2.9365000000000000e+04,"49171000201","Quiruelas de Vidriales","393","0270-3",-5.8286539900000003e+00,4.2017072870000000e+01,"Mapa",7.2000000000000000e+02,"MDT5"
"49172000000","1491722","49477","49","Zamora","Rabanales",545,8.0036781000000001e+03,4.6926000000000000e+04,"49172000501","Rabanales","215","0338-4",-6.2773878500000002e+00,4.1742729269999998e+01,"Mapa",8.3500000000000000e+02,"MDT5"
"49173000000","1491738","49480","49","Zamora","Rábano de Aliste",389,5.6153118000000004e+03,3.9554000000000000e+04,"49173000101","Rábano de Aliste","86","0338-3",-6.4327688600000004e+00,4.1742255600000000e+01,"Mapa",7.8900000000000000e+02,"MDT5"
"49174000000","1491743","49483","49","Zamora","Requejo",139,4.6065600000000004e+03,3.0365000000000000e+04,"49174000101","Requejo","134","0267-3",-6.7424774400000000e+00,4.2031462830000002e+01,"Mapa",9.9800000000000000e+02,"MDT5"
"49175000000","1491756","49486","49","Zamora","Revellinos",273,2.7638143000000000e+03,2.8296000000000000e+04,"49175000101","Revellinos","273","0308-4",-5.5689865500000000e+00,4.1890573320000001e+01,"Mapa",6.9500000000000000e+02,"MDT5"
"49176000000","1491769","49489","49","Zamora","Riofrío de Aliste",701,1.1169527700000001e+04,5.3856000000000000e+04,"49176000301","Riofrío de Aliste","237","0339-1",-6.1780223300000001e+00,4.1817689719999997e+01,"Mapa",7.8800000000000000e+02,"MDT5"
"49177000000","1491775","49492","49","Zamora","Rionegro del Puente",283,5.3443720000000003e+03,4.1472000000000000e+04,"49177000101","Rionegro del Puente","109","0268-4",-6.2267073200000000e+00,4.2005833610000003e+01,"Mapa",7.9600000000000000e+02,"MDT5"
"49178000000","1491781","49495","49","Zamora","Roales",889,1.0784087000000000e+03,1.8406000000000000e+04,"49178000101","Roales","849","0369-3",-5.7739980099999997e+00,4.1552447970000003e+01,"Mapa",6.9800000000000000e+02,"MDT5"
"49179000000","1491794","49498","49","Zamora","Robleda-Cervantes",443,3.2472262999999998e+03,3.3597000000000000e+04,"49179000401","Robleda","120","0267-4",-6.5937399200000000e+00,4.2083600300000001e+01,"Mapa",1.0190000000000000e+03,"MDT5"
"49180000000","1491808","49501","49","Zamora","Roelos de Sayago",165,5.4992039999999997e+03,3.6930000000000000e+04,"49180000101","Roelos de Sayago","165","0424-1",-6.1718520000000003e+00,4.1251956479999997e+01,"Mapa",7.7700000000000000e+02,"MDT5"
"49181000000","1491815","49504","49","Zamora","Rosinos de la Requejada",383,1.5478099399999999e+04,6.7125000000000000e+04,"49181000801","Rosinos de la Requejada","99","0267-2",-6.5360914699999997e+00,4.2089355830000002e+01,"Mapa",1.0270000000000000e+03,"MDT5"
"49183000000","1491836","49510","49","Zamora","Salce",102,3.4864798999999998e+03,2.5951000000000000e+04,"49183000101","Salce","101","0423-2",-6.2185752100000000e+00,4.1270207380000002e+01,"Mapa",7.4000000000000000e+02,"MDT5"
"49184000000","1491841","49513","49","Zamora","Samir de los Caños",174,3.6578189000000002e+03,2.7334000000000000e+04,"49184000101","Samir de los Caños","172","0339-3",-6.1640688600000004e+00,4.1672712679999997e+01,"Mapa",7.8800000000000000e+02,"MDT5"
"49206000000","1492063","49576","49","Zamora","Santibáñez de Vidriales",998,7.5880344999999998e+03,5.1237000000000000e+04,"49206000601","Santibáñez de Vidriales","523","0269-4",-6.0134122100000003e+00,4.2078105999999998e+01,"Mapa",7.4200000000000000e+02,"MDT5"
"49207000000","1492079","49579","49","Zamora","Santovenia",273,3.2862303999999999e+03,2.7733000000000000e+04,"49207000101","Santovenia","271","0308-3",-5.7086935099999998e+00,4.1879480850000000e+01,"Mapa",7.0800000000000000e+02,"MDT5"
"49208000000","1492085","49546","49","Zamora","San Vicente de la Cabeza",403,5.3023936999999996e+03,3.4165000000000000e+04,"49208000401","San Vicente de la Cabeza","108","0338-2",-6.2531117500000004e+00,4.1804381489999997e+01,"Mapa",7.5800000000000000e+02,"MDT5"
"49209000000","1492098","49549","49","Zamora","San Vitero",534,6.4228685999999998e+03,3.9288000000000000e+04,"49209000401","San Vitero","246","0338-2",-6.3491483600000000e+00,4.1778450890000002e+01,"Mapa",8.6600000000000000e+02,"MDT5"
"49210000000","1492102","49582","49","Zamora","Sanzoles",524,2.5655598000000000e+03,2.5649000000000000e+04,"49210000101","Sanzoles","511","0397-2",-5.5674725100000000e+00,4.1432600170000001e+01,"Mapa",7.1100000000000000e+02,"MDT5"
"49214000000","1492145","49585","49","Zamora","Tábara",787,1.1268419099999999e+04,6.5523000000000000e+04,"49214000101","Tábara","766","0339-2",-5.9598281200000001e+00,4.1824647919999997e+01,"Mapa",7.4900000000000000e+02,"MDT5"
"49216000000","1492161","49588","49","Zamora","Tapioles",160,2.7640974000000001e+03,2.1940000000000000e+04,"49216000101","Tapioles","160","0309-3",-5.4957340800000001e+00,4.1857292020000003e+01,"Mapa",6.8600000000000000e+02,"MDT5"
"49219000000","1492196","49594","49","Zamora","Toro",8974,3.2479025300000001e+04,1.4933500000000000e+05,"49219000501","Toro","8511","0370-3",-5.3946424899999998e+00,4.1519909679999998e+01,"Mapa",7.3500000000000000e+02,"MDT5"
"49220000000","1492200","49597","49","Zamora","La Torre del Valle",152,1.6473911000000001e+03,1.9006000000000000e+04,"49220000201","La Torre del Valle","133","0270-1",-5.7243012999999996e+00,4.2090292050000002e+01,"Mapa",7.2300000000000000e+02,"MDT5"
"49221000000","1492217","49600","49","Zamora","Torregamones",286,3.7066804000000002e+03,2.8806000000000000e+04,"49221000101","Torregamones","274","0396-1",-6.1805220800000003e+00,4.1488134140000000e+01,"Mapa",7.7900000000000000e+02,"MDT5"
"49222000000","1492222","49603","49","Zamora","Torres del Carrizal",418,3.0348072999999999e+03,3.0949000000000000e+04,"49222000101","Torres del Carrizal","389","0369-2",-5.6706464900000002e+00,4.1616408970000002e+01,"Mapa",6.4500000000000000e+02,"MDT5"
"49223000000","1492238","49606","49","Zamora","Trabazos",913,9.3147638999999999e+03,5.9507000000000000e+04,"49223000401","Trabazos","412","0338-3",-6.4922074399999996e+00,4.1747531580000000e+01,"Mapa",7.3600000000000000e+02,"MDT5"
"49224000000","1492243","49609","49","Zamora","Trefacio",183,2.5484821000000002e+03,3.6930000000000000e+04,"49224000301","Trefacio","118","0267-2",-6.6497258500000003e+00,4.2122585280000003e+01,"Mapa",9.7000000000000000e+02,"MDT5"
"49225000000","1492256","49612","49","Zamora","Uña de Quintana",141,2.9777471000000000e+03,2.4588000000000000e+04,"49225000101","Uña de Quintana","141","0269-1",-6.1438829300000002e+00,4.2086560890000001e+01,"Mapa",7.8200000000000000e+02,"MDT5"
"49226000000","1492269","49615","49","Zamora","Vadillo de la Guareña",266,4.4161211999999996e+03,2.9148000000000000e+04,"49226000101","Vadillo de la Guareña","266","0426-2",-5.3525226500000000e+00,4.1283004660000003e+01,"Mapa",7.1000000000000000e+02,"MDT5"
"49227000000","1492275","49618","49","Zamora","Valcabado",370,1.0108942000000000e+03,1.4331000000000000e+04,"49227000101","Valcabado","352","0369-3",-5.7486511000000000e+00,4.1548464019999997e+01,"Mapa",6.7800000000000000e+02,"MDT5"
"49228000000","1492281","49621","49","Zamora","Valdefinjas",51,1.6300981999999999e+03,1.9718000000000000e+04,"49228000101","Valdefinjas","51","0398-1",-5.4532132100000004e+00,4.1452477080000001e+01,"Mapa",7.2300000000000000e+02,"MDT5"
"49229000000","1492294","49624","49","Zamora","Valdescorriel",140,2.7839868999999999e+03,3.1813000000000000e+04,"49229000101","Valdescorriel","138","0271-3",-5.5103402499999996e+00,4.2022454519999997e+01,"Mapa",7.3000000000000000e+02,"MDT5"
"49230000000","1492308","49627","49","Zamora","Vallesa de la Guareña",90,2.8012680999999998e+03,2.4622000000000000e+04,"49230000201","Vallesa de la Guareña","68","0453-2",-5.3269843200000002e+00,4.1135361549999999e+01,"Mapa",7.6100000000000000e+02,"MDT5"
"49231000000","1492315","49630","49","Zamora","Vega de Tera",360,4.4149471000000003e+03,3.8450000000000000e+04,"49231000401","Vega de Tera","64","0307-1",-6.1251398100000003e+00,4.1998289579999998e+01,"Mapa",7.6400000000000000e+02,"MDT5"
"49252000000","1492525","49693","49","Zamora","Villamayor de Campos",310,2.6323301999999999e+03,3.5340000000000000e+04,"49252000101","Villamayor de Campos","310","0309-3",-5.3628921700000003e+00,4.1897478360000001e+01,"Mapa",6.9000000000000000e+02,"MDT5"
"49255000000","1492559","49696","49","Zamora","Villamor de los Escuderos",402,5.5774625999999998e+03,3.5326000000000000e+04,"49255000101","Villamor de los Escuderos","381","0425-2",-5.5746258800000001e+00,4.1253030570000000e+01,"Mapa",8.3500000000000000e+02,"MDT5"
"49256000000","1492562","49699","49","Zamora","Villanázar",299,1.8290440000000001e+03,2.3201000000000000e+04,"49256000301","Villanázar","83","0308-1",-5.7802874099999997e+00,4.1974128370000003e+01,"Mapa",7.0600000000000000e+02,"MDT5"
"49257000000","1492578","49702","49","Zamora","Villanueva de Azoague",340,1.9185606000000000e+03,2.2279000000000000e+04,"49257000201","Villanueva de Azoague","248","0308-2",-5.6651458400000001e+00,4.1976861030000002e+01,"Mapa",6.9900000000000000e+02,"MDT5"
"49258000000","1492584","49705","49","Zamora","Villanueva de Campeán",116,1.2039775000000000e+03,1.5436000000000000e+04,"49258000101","Villanueva de Campeán","100","0397-3",-5.7698877800000004e+00,4.1354860719999998e+01,"Mapa",7.5600000000000000e+02,"MDT5"
"49259000000","1492597","49708","49","Zamora","Villanueva de las Peras",83,1.6971476000000000e+03,1.9514000000000000e+04,"49259000101","Villanueva de las Peras","83","0307-2",-5.9799514800000004e+00,4.1936425659999998e+01,"Mapa",7.5500000000000000e+02,"MDT5"
"49260000000","1492601","49711","49","Zamora","Villanueva del Campo",874,4.0090070999999998e+03,4.1440000000000000e+04,"49260000101","Villanueva del Campo","874","0309-1",-5.4043882700000001e+00,4.1984873700000001e+01,"Mapa",7.5500000000000000e+02,"MDT5"
"49261000000","1492618","49720","49","Zamora","Villaralbo",1866,2.2045963999999999e+03,2.3189000000000000e+04,"49261000102","Villaralbo","1812","0397-2",-5.6827538700000000e+00,4.1491480969999998e+01,"Mapa",6.3900000000000000e+02,"MDT5"
"49262000000","1492623","49723","49","Zamora","Villardeciervos",429,8.5548886999999995e+03,4.3490000000000000e+04,"49262000301","Villardeciervos","386","0306-2",-6.2896543800000000e+00,4.1942317670000001e+01,"Mapa",8.6300000000000000e+02,"MDT5"
"49263000000","1492639","49714","49","Zamora","Villar de Fallaves",46,2.0920889000000002e+03,2.3405000000000000e+04,"49263000101","Villar de Fallaves","46","0309-2",-5.3403902600000004e+00,4.1924957239999998e+01,"Mapa",6.9500000000000000e+02,"MDT5"
"49264000000","1492644","49717","49","Zamora","Villar del Buey",606,1.3422909600000001e+04,7.7177000000000000e+04,"49264000301","Villar del Buey","239","0423-2",-6.1892321499999996e+00,4.1328036050000001e+01,"Mapa",7.7100000000000000e+02,"MDT5"
"49265000000","1492657","49726","49","Zamora","Villardiegua de la Ribera",134,2.8852955999999999e+03,2.3191000000000000e+04,"49265000101","Villardiegua de la Ribera","134","0368-3",-6.1820237000000002e+00,4.1536353579999997e+01,"Mapa",7.5600000000000000e+02,"MDT5"
"49266000000","1492660","49729","49","Zamora","Villárdiga",79,1.6920924000000000e+03,2.4085000000000000e+04,"49266000101","Villárdiga","79","0341-1",-5.4656429700000002e+00,4.1818766590000003e+01,"Mapa",6.8000000000000000e+02,"MDT5"
"49267000000","1492676","49732","49","Zamora","Villardondiego",95,2.4345997000000002e+03,2.4351000000000000e+04,"49267000101","Villardondiego","95","0370-3",-5.3784317899999996e+00,4.1584417520000002e+01,"Mapa",7.3300000000000000e+02,"MDT5"
"49268000000","1492682","49735","49","Zamora","Villarrín de Campos",411,5.0094215999999997e+03,3.6474000000000000e+04,"49268000101","Villarrín de Campos","411","0340-2",-5.6383970600000000e+00,4.1796464129999997e+01,"Mapa",6.8200000000000000e+02,"MDT5"
"49269000000","1492695","49738","49","Zamora","Villaseco del Pan",235,3.4555448999999999e+03,2.7241000000000000e+04,"49269000101","Villaseco del Pan","235","0396-2",-5.9645021500000004e+00,4.1468347510000001e+01,"Mapa",7.4900000000000000e+02,"MDT5"
"49270000000","1492709","49741","49","Zamora","Villavendimio",172,1.5621457000000000e+03,1.7182000000000000e+04,"49270000101","Villavendimio","172","0370-4",-5.3428344699999997e+00,4.1578619050000000e+01,"Mapa",7.2400000000000000e+02,"MDT5"
"49271000000","1492716","49747","49","Zamora","Villaveza del Agua",195,2.6319456000000000e+03,2.9356000000000000e+04,"49271000101","Villaveza del Agua","194","0308-2",-5.6790096900000000e+00,4.1918902090000003e+01,"Mapa",7.0000000000000000e+02,"MDT5"
"49272000000","1492721","49744","49","Zamora","Villaveza de Valverde",87,1.2366828000000000e+03,1.7499000000000000e+04,"49272000101","Villaveza de Valverde","86","0308-1",-5.8483826299999997e+00,4.1944991000000002e+01,"Mapa",7.0800000000000000e+02,"MDT5"
"50020000000","1500205","50060","50","Zaragoza","Alhama de Aragón",1053,3.1137835000000000e+03,3.7113000000000000e+04,"50020000101","Alhama de Aragón","1046","0436-2",-1.8952735400000000e+00,4.1295071540000002e+01,"Mapa",6.5900000000000000e+02,"MDT5"
"50021000000","1500212","50063","50","Zaragoza","Almochuel",30,3.1999097999999999e+03,3.4914000000000000e+04,"50021000101","Almochuel","30","0440-2",-5.4963666000000000e-01,4.1280188449999997e+01,"Mapa",2.7600000000000000e+02,"MDT5"
"50022000000","1500227","50066","50","Zaragoza","La Almolda",562,1.3132626099999999e+04,5.0662000000000000e+04,"50022000101","La Almolda","562","0385-4",-2.0971282999999999e-01,4.1554535350000002e+01,"Mapa",4.8800000000000000e+02,"MDT5"
"50023000000","1500233","50069","50","Zaragoza","Almonacid de la Cuba",260,5.5206424999999999e+03,4.4713000000000000e+04,"50023000101","Almonacid de la Cuba","257","0440-1",-7.9261296000000003e-01,4.1282254090000002e+01,"Mapa",4.9700000000000000e+02,"MDT5"
"50024000000","1500248","50072","50","Zaragoza","Almonacid de la Sierra",701,5.4122088999999996e+03,3.2598000000000000e+04,"50024000101","Almonacid de la Sierra","695","0410-4",-1.3239318000000000e+00,4.1397380339999998e+01,"Mapa",5.9800000000000000e+02,"MDT5"
"50025000000","1500251","50075","50","Zaragoza","La Almunia de Doña Godina",7660,5.6653402999999998e+03,5.1364000000000000e+04,"50025000101","La Almunia de Doña Godina","7363","0410-1",-1.3746453999999999e+00,4.1476668130000000e+01,"Mapa",3.6600000000000000e+02,"MDT5"
"50026000000","1500264","50078","50","Zaragoza","Alpartir",546,3.2535907999999999e+03,3.4528000000000000e+04,"50026000101","Alpartir","544","0410-1",-1.3815878600000000e+00,4.1421957929999998e+01,"Mapa",4.9700000000000000e+02,"MDT5"
"50027000000","1500270","50081","50","Zaragoza","Ambel",254,6.1455335999999998e+03,3.5226000000000000e+04,"50027000101","Ambel","248","0352-2",-1.6178110000000001e+00,4.1795415530000000e+01,"Mapa",5.8700000000000000e+02,"MDT5"
"50028000000","1500286","50084","50","Zaragoza","Anento",93,2.1516136999999999e+03,2.1867000000000000e+04,"50028000101","Anento","93","0465-4",-1.3332845900000001e+00,4.1069729629999998e+01,"Mapa",9.2100000000000000e+02,"MDT5"
"50029000000","1500299","50087","50","Zaragoza","Aniñón",723,5.2455763999999999e+03,3.3579000000000000e+04,"50029000101","Aniñón","722","0409-1",-1.7037236600000001e+00,4.1444991629999997e+01,"Mapa",7.2700000000000000e+02,"MDT5"
"50030000000","1500303","50090","50","Zaragoza","Añón de Moncayo",200,6.4190553000000000e+03,3.6882000000000000e+04,"50030000101","Añón de Moncayo","178","0352-1",-1.7210175500000000e+00,4.1778588960000000e+01,"Mapa",8.2800000000000000e+02,"MDT5"
"50031000000","1500310","50093","50","Zaragoza","Aranda de Moncayo",174,9.1204766999999993e+03,4.5129000000000000e+04,"50031000101","Aranda de Moncayo","166","0381-3",-1.7927008900000001e+00,4.1578564350000001e+01,"Mapa",9.0800000000000000e+02,"MDT5"
"50032000000","1500325","50096","50","Zaragoza","Arándiga",308,5.0220096999999996e+03,3.8323000000000000e+04,"50032000101","Arándiga","307","0382-3",-1.5017233000000001e+00,4.1511180359999997e+01,"Mapa",4.6000000000000000e+02,"MDT5"
"50033000000","1500331","50099","50","Zaragoza","Ardisa",72,2.7281489999999999e+03,3.4788000000000000e+04,"50033000101","Ardisa","61","0247-3",-7.5940593999999995e-01,4.2201257230000003e+01,"Mapa",4.3400000000000000e+02,"MDT5"
"50034000000","1500346","50102","50","Zaragoza","Ariza",1133,1.0308334699999999e+04,4.6386000000000000e+04,"50034000101","Ariza","1114","0436-1",-2.0561375300000000e+00,4.1312681230000003e+01,"Mapa",7.4900000000000000e+02,"MDT5"
"50035000000","1500359","50105","50","Zaragoza","Artieda",75,1.3573514000000000e+03,1.5045000000000000e+04,"50035000101","Artieda","74","0175-2",-9.8337165000000004e-01,4.2586862000000004e+01,"Mapa",6.4500000000000000e+02,"MDT5"
"50036000000","1500362","50108","50","Zaragoza","Asín",102,1.8466539000000000e+03,1.8831000000000000e+04,"50036000101","Asín","101","0246-1",-1.0466465300000001e+00,4.2283690980000003e+01,"Mapa",5.8900000000000000e+02,"MDT5"
"50037000000","1500378","50111","50","Zaragoza","Atea",145,3.4668460000000000e+03,2.9232000000000000e+04,"50037000101","Atea","145","0464-2",-1.5546546200000000e+00,4.1160454229999999e+01,"Mapa",8.3700000000000000e+02,"MDT5"
"50038000000","1500384","50114","50","Zaragoza","Ateca",1825,8.4710526000000009e+03,5.8556000000000000e+04,"50038000101","Ateca","1807","0437-1",-1.7935230400000000e+00,4.1330917350000000e+01,"Mapa",6.0600000000000000e+02,"MDT5"
"50039000000","1500397","50117","50","Zaragoza","Azuara",551,1.6581176100000001e+04,5.7948000000000000e+04,"50039000101","Azuara","536","0439-2",-8.7161579000000000e-01,4.1256001509999997e+01,"Mapa",5.6500000000000000e+02,"MDT5"
"50062000000","1500628","50186","50","Zaragoza","El Burgo de Ebro",2431,2.4863717000000001e+03,3.5739000000000000e+04,"50062000101","El Burgo de Ebro","2054","0384-3",-7.3954127999999997e-01,4.1572110950000003e+01,"Mapa",1.8200000000000000e+02,"MDT5"
"50063000000","1500634","50189","50","Zaragoza","El Buste",68,7.6112919999999997e+02,1.2789000000000000e+04,"50063000101","El Buste","68","0320-4",-1.6017996500000000e+00,4.1885693160000002e+01,"Mapa",6.8100000000000000e+02,"MDT5"
"50064000000","1500649","50192","50","Zaragoza","Cabañas de Ebro",501,8.5267800000000000e+02,1.7536000000000000e+04,"50064000101","Cabañas de Ebro","501","0354-1",-1.1633457700000001e+00,4.1795692420000002e+01,"Mapa",2.2100000000000000e+02,"MDT5"
"50065000000","1500652","50195","50","Zaragoza","Cabolafuente",34,3.9243863999999999e+03,2.7131000000000000e+04,"50065000101","Cabolafuente","34","0436-3",-2.0407221899999999e+00,4.1211875120000002e+01,"Mapa",9.5600000000000000e+02,"MDT5"
"50066000000","1500665","50198","50","Zaragoza","Cadrete",3749,1.1856611000000000e+03,1.8733000000000000e+04,"50066000101","Cadrete","2326","0383-4",-9.5980215000000002e-01,4.1555060150000003e+01,"Mapa",3.1300000000000000e+02,"MDT5"
"50067000000","1500671","50201","50","Zaragoza","Calatayud",20173,1.5424577799999999e+04,6.7091000000000000e+04,"50067000101","Calatayud","19889","0409-4",-1.6447263700000001e+00,4.1354319310000001e+01,"Mapa",5.3600000000000000e+02,"MDT5"
"50068000000","1500687","50204","50","Zaragoza","Calatorao",2845,4.8147681000000002e+03,3.3324000000000000e+04,"50068000101","Calatorao","2792","0382-4",-1.3450700400000000e+00,4.1523424820000002e+01,"Mapa",3.5700000000000000e+02,"MDT5"
"50069000000","1500690","50207","50","Zaragoza","Calcena",75,6.4741358000000000e+03,4.3008000000000000e+04,"50069000101","Calcena","75","0381-1",-1.7168709700000000e+00,4.1655121919999999e+01,"Mapa",8.2300000000000000e+02,"MDT5"
"50070000000","1500704","50210","50","Zaragoza","Calmarza",64,2.8149171000000001e+03,2.5596000000000000e+04,"50070000101","Calmarza","63","0463-2",-1.9117201699999999e+00,4.1157699289999996e+01,"Mapa",8.4400000000000000e+02,"MDT5"
"50071000000","1500711","50213","50","Zaragoza","Campillo de Aragón",155,3.6858838999999998e+03,2.5168000000000000e+04,"50071000101","Campillo de Aragón","155","0464-1",-1.8442198299999999e+00,4.1126162790000002e+01,"Mapa",1.0500000000000000e+03,"MDT5"
"50072000000","1500726","50216","50","Zaragoza","Carenas",174,3.1222691000000000e+03,2.4354000000000000e+04,"50072000101","Carenas","173","0437-1",-1.7971708500000001e+00,4.1276838349999998e+01,"Mapa",6.4100000000000000e+02,"MDT5"
"50073000000","1500732","50219","50","Zaragoza","Cariñena",3339,8.2509135999999999e+03,4.0251000000000000e+04,"50073000101","Cariñena","3328","0410-4",-1.2232706400000000e+00,4.1338169940000000e+01,"Mapa",5.9100000000000000e+02,"MDT5"
"50074000000","1500747","50222","50","Zaragoza","Caspe",9491,5.0315313999999998e+04,1.2091000000000000e+05,"50074000101","Caspe","8873","0442-3",-3.7506629999999999e-02,4.1236390120000003e+01,"Mapa",1.4900000000000000e+02,"MDT5"
"50075000000","1500750","50225","50","Zaragoza","Castejón de Alarba",91,1.7562906000000000e+03,1.7961000000000000e+04,"50075000101","Castejón de Alarba","84","0437-4",-1.6360290600000000e+00,4.1183236350000001e+01,"Mapa",9.2000000000000000e+02,"MDT5"
"50076000000","1500763","50228","50","Zaragoza","Castejón de las Armas",87,1.6187909000000000e+03,2.0034000000000000e+04,"50076000101","Castejón de las Armas","87","0437-1",-1.8121343299999999e+00,4.1310249640000002e+01,"Mapa",6.0800000000000000e+02,"MDT5"
"50077000000","1500779","50231","50","Zaragoza","Castejón de Valdejasa",221,1.1012290199999999e+04,4.7863000000000000e+04,"50077000101","Castejón de Valdejasa","219","0322-2",-9.9531902000000005e-01,4.1982487890000002e+01,"Mapa",5.2200000000000000e+02,"MDT5"
"50078000000","1500785","50234","50","Zaragoza","Castiliscar",262,4.0682096000000001e+03,2.6406000000000000e+04,"50078000101","Castiliscar","262","0207-4",-1.2733523899999999e+00,4.2376596470000003e+01,"Mapa",4.8200000000000000e+02,"MDT5"
"50079000000","1500798","50237","50","Zaragoza","Cervera de la Cañada",286,2.9222058000000002e+03,2.7014000000000000e+04,"50079000101","Cervera de la Cañada","261","0409-1",-1.7354548599999999e+00,4.1432860839999996e+01,"Mapa",6.9300000000000000e+02,"MDT5"
"50080000000","1500802","50240","50","Zaragoza","Cerveruela",38,2.3491448000000000e+03,2.1359000000000000e+04,"50080000101","Cerveruela","38","0438-4",-1.2157168899999999e+00,4.1216392350000000e+01,"Mapa",8.1500000000000000e+02,"MDT5"
"50081000000","1500819","50243","50","Zaragoza","Cetina",606,7.8761076999999996e+03,4.1597000000000000e+04,"50081000101","Cetina","595","0436-2",-1.9639979800000000e+00,4.1293458930000000e+01,"Mapa",6.8400000000000000e+02,"MDT5"
